date/time,comment_id,fullname,text,likes,replyComment count
2021-06-04T22:36:50Z,UgzwG-bI4QfEOd449554AaABAg,Mr_ Tahir_Multani,Kon kon tiktok sy aya hy🤣🤣,0,0
2021-06-04T05:22:51Z,UgyuzVcsA1oY6FuYa9J4AaABAg,Aajad Makkar,😍😍😍😍,0,0
2021-06-04T07:00:18Z,UgxZfRTrWWPeXnciXit4AaABAg,Piyush Shridhar,🔊🔊,0,0
2021-06-04T00:46:56Z,UgwIqAivQEm-wk7282V4AaABAg,Gurpinder Bhatti,# babbumaan,0,0
2021-06-03T05:53:35Z,UgyG4IfsFvdeGP7X64t4AaABAg,Simran Gill,top triller global list ch 2 week vch vi nbr  #1 ta aaa  💥💥💥,2,1
2021-06-05T04:02:03Z,UgwOtY8PVpylSlZV_Fd4AaABAg,Hilal Khan,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0
2021-06-03T03:58:17Z,UgyTy_w7zyyrKImMvVZ4AaABAg,jasmeet sandhu,Siraa,2,1
2021-06-02T16:04:22Z,UgzlMIRqgjBFMmZXnH94AaABAg,Aman Deep,7 song trending Ch aa ustaad..... Kya baat aa,2,1
2021-06-05T12:17:12Z,Ugz6upwFYDRgtC7QSQF4AaABAg,Vikram Records,Keep it up bhai jii 🤘🤘🤘🤘,0,0
2021-06-03T08:52:58Z,UgxFqntee_hpKYqqKmB4AaABAg,Arjun singh Singh,Babbu Maan rat Race far aa agi,1,0
2021-06-03T19:32:30Z,UgxO1wyb0hSZ8qvCiHF4AaABAg,Tractor Fans King,😍😍😍,1,0
2021-06-04T14:14:44Z,UgzRnAgy3JKEh3O8IGJ4AaABAg,Swager Mind,Waiting for its video love from Pakistan,0,0
2021-06-06T04:55:29Z,UgyiaeEXq_qsGNybMdp4AaABAg,Sherra Bajwa,Great song,0,0
2021-06-05T15:44:53Z,Ugylr4eSbzTUtXWLBJ94AaABAg,How it feel,MooSATAPE #sidhumoosewala,0,0
2021-06-03T14:18:26Z,Ugw4do7sQp2XCcAMmdl4AaABAg,FAUG lover,🔥🔥🔥,0,0
2021-06-04T16:49:38Z,UgwQWwJ_fKmrBieGHKZ4AaABAg,™U K D GAMERZ,Op music by kid Sira geet,0,0
2021-06-03T19:09:17Z,Ugz-_HUwnQMm5BByC_N4AaABAg,ਮਾਝੇ ਵਾਲਾ BHINDER,🔥,0,0
2021-05-15T07:31:17Z,UgwEtV3sOZRMTfY_Dg14AaABAg,I am nitin pal,Video Ka wait kis kis ko h ❤️😎,1522,77
2021-05-15T23:48:30Z,UgwWprZdgXFuN3-7Knd4AaABAg,Kamz Inkzone,Deop top on the top brooooo.  Proud.  B faad ti sareya di.,303,16
2021-05-15T09:29:40Z,Ugwk1kC5Bg64hl9HSHR4AaABAg,Desi Vines,Love from Pakistan Sidhu Jii 🇵🇰♥🙏,965,67
2021-05-15T09:34:19Z,Ugw98Oa9sEcoXJHJ_Mp4AaABAg,Sidhu mosse wala,❤️ਕੌਣ ਕੌਣ  ਮੇਰੇ ਅਗਲੇ ਗਾਣੇ ਦੀ wait ਕਰ ਰਿਹਾ..!,87,17
2021-05-15T07:40:57Z,UgxWLMARo-hvEHzm1zR4AaABAg,numberdar ubhia,ਆ ਗਿਆ ਝੋਟਾ ਗਰਦ ਠਾ ਤੀ ਕਰਦੋ ਦੱਬ ਕੇ ਸੈਅਰ ਨੰਬਰਦਾਰ ਉੱਭਿਆ,346,40
2021-05-16T12:30:25Z,Ugw9l9dspwUWchMhUo94AaABAg,Jot Brar,Next song tomorrow 2pm 🔥🌪️💯,91,6
2021-05-15T12:23:10Z,UgwgZ-ibF7W8gEo7Gc14AaABAg,MSW STUDY FOR JOB,*ਉਏ ਆ ਗਿਆ ਮਾਨਸਾ ਵਾਲਾ ਕਰਦੋ LIKE SHARE ਦੱਬ ਕੇ 💪💪💪💪💪💥💥*,534,9
2021-05-15T05:35:42Z,Ugy3xRWvOOm7hmzxu0V4AaABAg,ᴠɪᴊ. ᴀɴᴄʜʀᴀ,"Hun Ta Aag Lagugi 🔥🔥🔥🔥"" MooseTape""",1475,42
2021-05-15T08:45:30Z,UgybDlm4sNpXvsPc9894AaABAg,ਜੱਟmade Jatt made,4 pm ਦੀ ਉਡੀਕ ਕੌਣ ਕੌਣ ਕਰ ਰਹੇ ਸਨ 👈😂 merre vaang😅,174,11
2021-05-15T06:29:59Z,UgxFjQRE65l_wHQCtz94AaABAg,Cute Gabru,"Craaa darling bakia nu kehdo
V album postponed krdo ja cancel hun ta sidhu e chllu 😃😂😂🤣🤣🤣😍😍😍😍",629,59
2021-05-15T07:41:39Z,UgzHh8wHdGAhkIRY7b14AaABAg,YR Gaming,O Dil Da Ni Mada 👿,3148,136
2021-05-17T12:55:57Z,Ugwg1nbpYfR8g2CNhCp4AaABAg,Punjabi gyan,"This is our duty to listen this song on Spotify, triller for touch the billboard 🚜🚜🚜",93,6
2021-05-15T05:20:05Z,Ugza7fPpqdEX4dpVmIB4AaABAg,Sukh Saab,Att hun wali a hun 🔥🔥,1491,47
2021-05-16T14:20:49Z,UgyrxR6qQJl9VeUr_xB4AaABAg,Nikhil R,10 million in a day on an Audio 🔥🔥🌪🌪🌪 only Moosewala can do this!,50,6
2021-05-16T02:43:57Z,Ugzq6RzRs-4T1o3yuDR4AaABAg,Prince Singh,ਸਵੇਰੇ ਉੱਠਦੇ ਹੀ ਕੌਣ ਕੌਣ ਸੁਣ ਰਿਹਾ?,139,13
2021-05-15T10:02:27Z,UgxMLo_6uw820t8LHCl4AaABAg,Prabh Korwa,💯 🔥,186,7
2021-05-15T07:20:25Z,UgxaWaK8gC2_NZ-YLvZ4AaABAg,Sada Punjab,kaint song 🎵 😎,420,16
2021-05-16T12:38:52Z,UgyhhXRB6aVRoOevDW14AaABAg,PB13 Gaming,Congo for 10M in advance 🎉🎊🎉🎉🎈🎉🎉🎊🎈🎉🎉,42,1
2021-06-04T18:06:10Z,UgwFNxDxf_tfwQevhP14AaABAg,Jerry Dhillon,Best track of moosetape  till now no doubt,0,0
2021-06-03T16:58:15Z,UgzGp5V6sMRzoXnOyiJ4AaABAg,Sharandeep Singh,💪💉,0,0
2021-06-06T05:15:30Z,UgxfgaSkhUKWoCqQ2TF4AaABAg,Sidhu moose Wala,Sirra #sidhu 22ji,0,0
2021-06-03T17:59:55Z,UgypyjnqcgJJxdvQAth4AaABAg,Sardar Haseeb,🔥🥰❤️,0,0
2021-06-04T02:06:21Z,UgwZPEVmAL1j9W4A2ul4AaABAg,Brar Rajdeep,💯,0,0
2021-06-04T03:26:01Z,UgxReftPZh1GrVGZSQF4AaABAg,Guri Gill,❤️🤩,0,0
2021-06-06T06:34:21Z,Ugx8ppRrYs1CGXR_BOp4AaABAg,Abhishek Abhishek,Attt,1,0
2021-06-02T10:41:46Z,Ugx3Y9Pj-H3ewf8ooil4AaABAg,HARMANDEEP SINGH,Sidhu mosse wala roks 🔥🔥🔥🔥🔥,2,1
2021-06-03T11:44:43Z,Ugw5tF6-HluO7WTHAIx4AaABAg,Saleem Chohan,🤩😍🥰,0,0
2021-06-04T06:49:50Z,UgyMHFSnhQtj4oI5Lrp4AaABAg,Santlal Jinagal,Khatrnak 🔥🔥🔥,0,0
2021-06-03T06:58:28Z,UgyBl4Hrb4orBudqkd94AaABAg,Rajat Saini,🔥,0,0
2021-06-02T13:33:21Z,Ugzfo-LIixuPeE3WkRR4AaABAg,SUMIT KUMAR,Aaaaa geya------,1,0
2021-06-03T10:56:16Z,Ugwm3hUWligZRIEqQxB4AaABAg,Pixel Play,Ek number,0,0
2021-06-04T02:24:21Z,UgxcOcIN3UELBeU6yAR4AaABAg,opzz xsin,Ustaaad bndaa🚨🚨,0,0
2021-06-03T08:39:49Z,UgwFlHpCF202LcDsrjR4AaABAg,Gurpreet Singh 2139,👍👍👍,0,0
2021-06-03T13:53:05Z,UgzYP8zzcJV-Q2UNMKV4AaABAg,U1 Reaction,👍👍👍👍,0,0
2021-06-04T04:18:28Z,UgyuO7xdEGZN8c3JYtB4AaABAg,240 Gurpreet singh,💣💣💣,0,0
2021-06-06T05:15:57Z,UgyXK3TCiwnLB_C10WB4AaABAg,Sidhu moose Wala,Amazing song #sidhu #moose #wala 22ji,0,0
2021-06-04T09:48:37Z,UgwHLYLfFVfSsZN6mO54AaABAg,SIDHU MOSE WALA MOOSETAPE,Kska,0,0
2021-06-04T08:38:19Z,UgwhMOfHoAwwk4DPgft4AaABAg,Kamal Saini,nyc song bro,0,0
2021-06-03T05:55:17Z,UgzpyFTuyU8JneOdPuh4AaABAg,Gourav Sharma,👍,0,0
2021-06-02T12:31:59Z,UgxqTRrCqWK1bWfJYcV4AaABAg,Shubham sidhu,🔥🔥🔥🎉,0,0
2021-06-03T15:27:54Z,Ugx6hyMaJPgAjapu2aN4AaABAg,Harpreet Singh,👍,0,0
2021-06-04T09:48:52Z,Ugz-XkADOVpgJTbcx7N4AaABAg,SIDHU MOSE WALA MOOSETAPE,Uddin,0,0
2021-06-03T11:31:26Z,UgyZU26qs8GkzkA57-t4AaABAg,Rishu Rana,Super song 👌👌👌👌,0,0
2021-06-03T06:44:02Z,UgzcD0Q-RJdFzFuvshB4AaABAg,Rajdeep Singh,Seraaa ustad ji,0,0
2021-06-02T16:03:50Z,Ugy-OTy1MGwc-qyi0vt4AaABAg,king Khan,🔥🔥🔥🔥🔥,0,0
2021-06-03T03:31:06Z,Ugwph4uea6vqbnbVLwF4AaABAg,tera yaar gaming,💪💪,0,0
2021-06-04T14:02:26Z,Ugy6qXaoQ_NCQmkL6PV4AaABAg,Urmila Panchal,",👌👌👌👌",0,0
2021-06-03T08:40:52Z,UgyWWyd9iZNP7CQR_A94AaABAg,Mohinder Singh,Sidhu bhai awesom 😘😘,1,1
2021-06-05T10:22:50Z,UgygBA0iX-ubvLfCsQl4AaABAg,Jugrajsinghramgharia Jugrajsinghramgharia,😎😎😎😎😎,0,0
2021-06-02T10:53:28Z,UgwC-6ack9aezwn-KUV4AaABAg,Manpreet Singh,🔥🔥🔥,0,0
2021-06-02T10:53:25Z,UgzK7Xmw8DCGSINPCVx4AaABAg,Manpreet Singh,🔥🔥🔥,0,0
2021-06-05T01:45:54Z,UgwiJ9iW1Al9GItPbpt4AaABAg,sidhu fan,Sirraa,0,0
2021-06-03T06:39:11Z,UgzFkLS9LNubszw7ifN4AaABAg,unknown,Ba jhotea sirra🔥🔥,0,0
2021-06-04T01:22:48Z,UgxkvgnNCG2ZvaJwuqN4AaABAg,GAMBLERS OF DEATH,❤️❤️❤️❤️❤️,0,0
2021-06-02T19:52:30Z,Ugw4i93bnqnTqjLUwPN4AaABAg,No. 1 Youtuber In Airport Coming To Meet Fans,💕💕,0,0
2021-06-03T12:32:15Z,Ugw3ZB0e58No2d_ZvsV4AaABAg,Harjot,❤️,0,0
2021-06-03T15:27:43Z,Ugy_jfJJN2xxDB8-NQl4AaABAg,Harpreet Singh,❤️,0,0
2021-06-03T15:28:24Z,UgzMVIYMiLx-qYWK4cN4AaABAg,Harpreet Singh,❤️,0,0
2021-06-03T15:28:13Z,UgwWiAp_s-9MoF2JA514AaABAg,Harpreet Singh,❤️,0,0
2021-06-03T15:28:07Z,UgysN04wGxqFXB3OKAB4AaABAg,Harpreet Singh,❤️,0,0
2021-06-03T15:27:47Z,Ugyrao0mS_AZmbCDMpp4AaABAg,Harpreet Singh,❤️,0,0
2021-06-04T03:08:11Z,UgxtOokqkJ72x0_FWWl4AaABAg,Kulbir Kaur,❤️👌❤️👌,1,1
2021-06-02T16:04:05Z,Ugwkn75KZ14OHSjM4IB4AaABAg,king Khan,❤❤❤💯💯💯💯,0,1
2021-06-04T05:02:25Z,Ugy73k1qdGgrFJl2GKh4AaABAg,Avtar Singh,❤️❤️❤️❤️,0,0
2021-06-02T16:04:27Z,UgwV7Hem_mSsCKRsofZ4AaABAg,550 Prabhjot Kaur,✌✌✌✌,1,0
2021-06-03T15:28:19Z,UgymB6AY-5ipN9byA6F4AaABAg,Harpreet Singh,😘,0,0
2021-06-03T15:28:03Z,UgzSc3QELHBHT1K08lB4AaABAg,Harpreet Singh,😘,0,0
2021-06-02T07:04:47Z,Ugysj7LfWCW_pvdwGbJ4AaABAg,Honey Mobile,Att sidu bro,0,0
2021-06-02T03:22:17Z,UgxOaxl1r-3xX3fcmiF4AaABAg,garry,🔥🔥,0,0
2021-06-03T12:28:55Z,UgwGJDlKV5M8gqjL8Ht4AaABAg,Pawan Jangra,🤟👍🏻🥳,0,0
2021-05-15T08:09:13Z,UgxITCHQkA0DO1ZIn0R4AaABAg,Indian Hip Hop,Back 🔙 in scene🔥,186,4
2021-06-04T01:12:55Z,UgwfABD-0DF920HkfSF4AaABAg,Aman Singh,❤❤❤❤❤❤ 👌👌👌👌👌👌👍👍👍👍👍,0,0
2021-06-02T04:06:39Z,UgzOAqyv4AkDo3Rh95F4AaABAg,Simran Gill,fir dobara trending ch a 💥💥💥,1,1
2021-06-03T11:36:37Z,UgyC-FUFgpbi0hUh8XZ4AaABAg,Unike Gamer,⚠️,1,0
2021-06-05T05:43:30Z,Ugy_8SMOHuJXhvq_Vz14AaABAg,Rana Faheem,😱😱😱😱,0,0
2021-06-03T07:39:14Z,UgxPZpRzzOnR82bWkF94AaABAg,Raja Gholia,Siraaa 👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌💪💪💪💪💪💪💪💪💪💪💪💪💪sira,0,1
2021-06-02T16:26:29Z,UgzTKcyp80N7EZ78N_V4AaABAg,Amritpal singh,Germany in #3 trending 💣 🤘🏻 Sirra ee krwa ta oe jatta,1,1
2021-06-02T13:56:04Z,UgwveDCub7OHnQyxUnB4AaABAg,garry,👍👍👍,0,0
2021-06-02T13:56:00Z,UgyTlEK1LJ4L4bSLF_t4AaABAg,garry,👍👍👍,0,0
2021-06-02T09:13:42Z,UgwinguKOrsRn2JQuJJ4AaABAg,Gurlabh Singh Bhangu,👍👍👍👍,0,0
2021-06-02T05:42:56Z,UgyLqL60dryDwn7cErN4AaABAg,Lovely Jandi,Amazing,0,1
2021-06-03T09:18:19Z,Ugxit-cifuZxIQ3pD754AaABAg,Money Kumar,🤣🤣🤣🤣sidhu moose wale bai ne att karai hoyi ya variya di jdaa hilayi hoyi ya❤❤❤❤😜,0,0
2021-06-03T01:18:16Z,Ugy74w3DUzwgnObQnWZ4AaABAg,C.K Landlord Official,Bhai sare ganne trending m h,0,0
2021-06-03T14:05:13Z,UgwoJgTS4UShVYeiNQp4AaABAg,Karan Singh,Koka,0,0
2021-06-03T14:05:09Z,UgwXBjraw_rbbmDI9rB4AaABAg,Karan Singh,Koka,0,0
2021-06-03T14:05:06Z,UgxOWJZFXt0d9gJxAr14AaABAg,Karan Singh,Koka,0,0
2021-06-03T14:05:03Z,UgyApGSKPVUxxcissTR4AaABAg,Karan Singh,Koka,0,0
2021-06-03T14:05:00Z,UgyUlfL1daY9N5sXg-V4AaABAg,Karan Singh,Koka,0,0
2021-06-03T14:04:53Z,UgyHSC46fd7a5aD17RR4AaABAg,Karan Singh,Koka,0,0
2021-06-03T14:04:49Z,UgzZFPk0cEK9l7locyp4AaABAg,Karan Singh,Koka,0,0
2021-06-03T14:04:46Z,UgxekM0MOLKh1IcUrGB4AaABAg,Karan Singh,Koka,0,0
2021-06-03T14:04:43Z,UgwoqPOiGR3VVMqj61R4AaABAg,Karan Singh,Koka,0,0
2021-06-03T14:04:39Z,Ugz5zU_OQEC4YwoDhfl4AaABAg,Karan Singh,Koka,0,0
2021-06-04T03:26:04Z,Ugzs1ca2iIezQuOkM454AaABAg,Muhammad Khuram,Hhahahahaah ni 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,0
2021-06-05T15:44:28Z,UgwOAhoLCA6c3aYGHm14AaABAg,How it feel,"Hand on every song Sidhu Moose Wala 



Voice osm aaaaa",0,0
2021-05-15T10:38:31Z,UgyAchRMtHqZuT1zd2B4AaABAg,Lakh Sandhu,ਬਾਕੀ ਤਾਂ ਕੋਈ ਚੱਕਰ🤫🤫 ਨਈ ਬੱਸ ਸਾਡੇ Sidhu ਨੂੰ ਕੋਈ ਨਜ਼ਰ ਨਾ ਲਾ ਦੇਵੇ😄,51,2
2021-06-03T15:27:58Z,UgyBwGRyrG2TZ1cJPPN4AaABAg,Harpreet Singh,🙏,0,0
2021-06-05T06:49:52Z,Ugzh5oZplXKnjS080iR4AaABAg,misha singh,Oaui,0,0
2021-06-02T04:53:52Z,UgxbIB6ykNzxUGuuCnB4AaABAg,Student,✍🏻✍🏻💯,0,0
2021-06-02T02:56:08Z,UgwFZNTxubOOTPQp6e94AaABAg,RUDRAKSH,7.5 m views 754 k likes 267 k comments #1 on trending in india #3 on trending for music In less than 24 hours Power of sidhu' s army 🔥🔥,11,0
2021-05-15T05:21:29Z,UgzMS23dm9rUWGbb_H94AaABAg,JaanMahal video,Love u jatta chuk de patte 10k like  2k comments dil da ni mara tera sidhu moose wala,13207,489
2021-05-15T11:39:30Z,UgyBq7WRAvtp875_gZN4AaABAg,NEXT EXAM IQ,SINGH IS BACK❤️,363,41
2021-05-16T04:44:49Z,Ugy5Ku1J_nYrFJXN4Hd4AaABAg,Im Karamjot,Sirra 22 Ji  🌾,161,4
2021-05-15T08:57:54Z,Ugxo49VDDIrYeFVCiAB4AaABAg,Chacha Wow Records,"ਆਗਿਆ ਪਰੁਣਾ ਬੱਚਕੇ I’m born to express, not to impress. 🔜 ਸਿੱਧੂ🥇",591,72
2021-05-15T06:58:49Z,UgwpcOemMza3koQ17jl4AaABAg,High Rated Baba,"Asi record torde nai, banode aa 🦁 MOOSETAPE 🤙",7977,252
2021-05-15T13:54:42Z,UgwHxH_2FG5sEdMlVXB4AaABAg,GILLTYYY,Our reaction will be up in 10 🔥,401,21
2021-05-16T07:52:00Z,Ugxq_nWKzXBIO3SMZe54AaABAg,DEEP CHAHAL,ਜੋ ਚੁੱਪ ਹੁੰਦਾ ਉਸ ਦੇ ਅੰਦਰ🌪️ ਤੁਫਾਨ ਚੱਲ ਰਿਹਾ ਹੁੰਦਾ | ਨਤੀਜਾ ਸਭ ਦੇ ਸਾਹਮਣੇ ਆ ।। ਠੰਡੇ ਕਰਤੇ ਸਾਰੇ 😅,40,2
2021-05-15T05:10:56Z,UgxiSht4XM3vp0c1AuV4AaABAg,SUKH SANDHU_7,ਅੱਜ ਸਿੱਧੂ ਬਾਈ ਦੀ ਮਾਤਾ ਦਾ HAPPY BIRTHDAY ਆ ਸਾਰੇ ਜਾਣੇ HAPPY BIRTHDAY ਬੋਲ ਦੋ COMMENT ਚ,43,1
2021-05-15T23:48:10Z,Ugwgrsxg9bc9nv3wEfJ4AaABAg,Sunil Kumar,"Oxygen ਦਾ ਪ੍ਬੰਦ ਕਰੋ , ਲੀਰਾ ਲਈ😂😂",43,0
2021-05-15T07:51:18Z,UgzDANuWV-6C3g-RqIF4AaABAg,MR JBSuperb Gaming !,"*Comment* *Raaajjjjjj* *ke* *karo*
*10M* *Record* *Toth* *Do*
*ONLY* *SIDHU* *LOVER*  # *MOOSE* *TAPE*",897,62
2021-05-15T08:03:03Z,UgxbHbYbEBiuVm7C0wp4AaABAg,only sardaar,Many many happy returns of the day to sidhu's MOM,44,3
2021-05-15T07:24:24Z,UgzSLQqLU5j95BytX6p4AaABAg,The GRY India,"Bitch I'm Back 🔥🔥🔥🔥"" MooseTape Nu LIKE , SHARE , COMMENTS karn Wale hun Ae jaoo",1911,66
2021-05-16T04:02:05Z,UgxP_VkzNYzW_o3LvRB4AaABAg,A4 Gamerz,"I'm leaving my comment here so that after a year someone likes it, I'll be notified and play this masterpiece again ❤️",78,2
2021-06-02T07:44:42Z,UgwUqnO6VOe7D8ncqwR4AaABAg,Anu Bachhal,🤘🤘🤘,0,0
2021-06-02T18:04:59Z,UgwtZLV1VRHT6rTZO694AaABAg,Maan Khan,Sidhu ik brand ah 🔥🔥🇵🇰🇵🇰,0,1
2021-06-06T05:35:39Z,Ugzq9_z6ehiOB2PHGGB4AaABAg,Lakhvir Kaur,Nice  song,0,0
2021-06-04T15:09:54Z,UgwzdLMtbtbbrU9Rdel4AaABAg,Qasim Ali,We want Sidhu X youngstunners,2,0
2021-06-05T16:51:54Z,UgylTKER820M3rJu9HR4AaABAg,Deepak Kashyap,Sidhuuuuu,0,0
2021-06-03T18:43:38Z,Ugx1aSbDKQ0I_Qm9qad4AaABAg,Dhaph Dhurkoti,Good geet 22 sera lata,0,0
2021-06-04T04:16:40Z,Ugw8UsihWq3-YD_MreF4AaABAg,raja tahir,i love you sidhu bhai tusi great oo,0,0
2021-06-03T07:50:01Z,Ugyzl_nxryR4ZSJVLeR4AaABAg,Amit Kumar,Awesome Jatt and Jaat,0,0
2021-06-02T15:53:11Z,UgzCZcLCOpu5_blngm94AaABAg,Paras rawat,Addictive 🔥,0,1
2021-06-05T04:22:51Z,Ugzx8o458AScgaRCYa94AaABAg,Mandeep Kaur,👌👌👌👌👌👌👌👌👌👌,0,0
2021-06-04T16:46:37Z,UgwDsJ_aMEt5LXLzN214AaABAg,Karanjot Singh,Legend on fire,0,0
2021-06-02T13:15:26Z,Ugz0WFiiYxCNvC3OrYV4AaABAg,Sukhman Raain,Agg laa tiii,1,1
2021-06-03T07:43:29Z,UgwURA6J8hjdrdgs2i94AaABAg,Daman bahi,🤟🤟🤟,0,0
2021-06-02T05:30:51Z,Ugw94y6tftmKXNDqrIx4AaABAg,Balli Dhaliwal,👌👌👌👌,0,0
2021-06-04T09:48:56Z,Ugwr7cMrUgYXZzz2Wrh4AaABAg,SIDHU MOSE WALA MOOSETAPE,Qism,0,0
2021-06-02T04:53:07Z,Ugy6E6Cx2gdF0qqdT914AaABAg,Student,💉💉💉💉,0,0
2021-06-04T05:03:28Z,UgzM-_cOIEFrxytYGCV4AaABAg,Avtar Singh,😘😘😘😘😘,0,0
2021-06-04T05:03:23Z,UgzW-YJFJwU0xTjiS_F4AaABAg,Avtar Singh,😘😘😘😘😘,0,0
2021-06-05T11:49:16Z,UgyCdVw6-awHQmuyvZV4AaABAg,Karan bhardwaj,Att,0,0
2021-06-03T07:52:59Z,Ugx5_IyT3N7c-a2sFgN4AaABAg,gursifat,Sidhu bai de fan thoko like,0,0
2021-06-03T13:27:12Z,UgwQJRzGPDZNFe7QnJJ4AaABAg,कपिल किशोर यादव,Sidhu Anthem of The Year 2021 💯✍🏻🔥,0,0
2021-06-05T15:16:40Z,UgzyZXbZjXKL_u3S-L14AaABAg,Bikramjeet Sandhu,Superr,0,0
2021-06-03T02:55:04Z,UgySlCh3OO50Y1RnBXR4AaABAg,Basudev Yadav,Sirraaaaaa 👍❤️,0,1
2021-06-02T10:29:04Z,UgxBRwWxFsUvImdfg0l4AaABAg,Sunil Kumar,🔥🔥🔥🔥🔥,1,1
2021-06-02T09:15:19Z,Ugx71GSHZhOK1ZnlD054AaABAg,Gurlabh Singh Bhangu,👌👌👌👐,0,0
2021-06-02T10:02:56Z,Ugxcgl5ii8RpPV8Oweh4AaABAg,Gagan Jit,Living legend mosewala koi tod ni jatt da aaj de time che,0,1
2021-06-02T09:13:50Z,UgxaJy463XJGlAPMGZt4AaABAg,Gurlabh Singh Bhangu,😘😘😘😘,0,0
2021-06-04T09:49:56Z,UgynN8Cv1yIK82T1VoF4AaABAg,SIDHU MOSE WALA MOOSETAPE,Karan tempu,0,0
2021-06-04T09:49:50Z,UgxzOIuHLgZ-tntUx_14AaABAg,SIDHU MOSE WALA MOOSETAPE,Karan tempu,0,0
2021-06-02T16:10:31Z,UgzmxJrpkjHuhELUSm14AaABAg,Deepak Narang,"Sidhi ji gal aa,,
apne taan do hi favourite ne
Ik sidhu mooseaala 😍😍 te dooja kaka singer,,
Kake de gaane daan taan m cover song bnaa ke paa rkheya apne youtube channel te,,💚💚
te sidhu da vi paa ee dena thode tym ch ❤❤
Baaki baaba sukh rakhe!!",1,1
2021-06-03T07:14:04Z,UgzwfzjZLqRGT7C8rCZ4AaABAg,prathmesh Soni,Oooooo... bhai ky gaate ho,0,0
2021-06-02T04:53:02Z,UgyF8bjFXMDeS99b3794AaABAg,Student,💣💣,0,0
2021-06-06T02:14:30Z,Ugz_83Th1D0I2vgasql4AaABAg,Shayrivip,Comments kri jaya kro Song Sunde sunde apni apni feeling share kreya kro,0,0
2021-06-02T03:57:35Z,UgxDEAfTiaSnGsDxol94AaABAg,Rahul Daroch,❤️❤️❤️👍,0,0
2021-06-03T08:39:46Z,UgzvTPg84lAw-k6BIyF4AaABAg,Gurpreet Singh 2139,😎😎😎,0,0
2021-06-02T04:52:57Z,UgzjIqtdKc68Wb2hiTl4AaABAg,Student,🌪🌪❌,0,0
2021-06-02T14:24:09Z,UgzSRQk4hivAFKSDc8V4AaABAg,Tanzeela Syed,😍😍😍😍,0,0
2021-06-03T21:45:53Z,UgzjMLGdrpsxR4oVzRZ4AaABAg,Rîśķý Jatt,Pagal krdna wala Gaana pura sirra🌡️🔥♨️🥵🥵🤦‍♂️😍,5,0
2021-06-02T16:12:05Z,UgznQ8c5lG6yd6DVLHt4AaABAg,Manjinder Singh Mander,😍😍😍😍,0,0
2021-06-03T16:19:07Z,Ugxf9G3NZOGekMEi2994AaABAg,Arzun Sharma,I really didn't listen any of punjabi song from last many years...but I don't how got recommendation of this song... It's just awesome... Good work bai,0,0
2021-06-03T03:36:12Z,UgxL_DBmrVo6MVUiAhV4AaABAg,Varinder Singh,Kine baar sunea koi pta ni par har baar hor v ghant lagea 😘👌🔥,1,1
2021-06-05T07:12:13Z,UgxO6p7r-aNsdgFomf14AaABAg,umar umair,Awesome,0,0
2021-06-03T09:58:53Z,UgyqnNG8WOJSF1fFo7F4AaABAg,gagandeeps singhsran,End 22aa,1,1
2021-06-05T09:23:48Z,UgzQEIlec2fgMOHtza94AaABAg,Rehman Malik,Sidhu brand of the world 🌍,2,0
2021-06-03T23:38:45Z,Ugx6rRgJIAmRr2WR2MV4AaABAg,RAHUL VERMA,"Waah bhai  what a song 😍😍😍
I  am big fan  of yours",0,0
2021-06-02T13:13:42Z,UgwphLx1LZuxyNSmp194AaABAg,Mankirat singh,Listen this song every time every minute,0,1
2021-06-02T06:00:15Z,UgxYvDiV9LjF3Eq3dyR4AaABAg,Arbaz Khan,👍,1,1
2021-06-02T05:21:23Z,UgxoT_5bWVFMTtsKG7h4AaABAg,Harwinder Singh,💥,1,1
2021-05-15T17:27:59Z,UgyU8rTAWsXuVXNaLmh4AaABAg,Kartar Dhillon,Congratulations to Sidhu's army for 5 million in Advance 😘,90,5
2021-06-04T15:03:19Z,Ugx4dNrSpVWjRRS5fqd4AaABAg,Sandeep singh Lehanga,Sa,0,0
2021-06-03T10:24:50Z,UgyjshH_pdkaMu6F-Hp4AaABAg,Sehran Maqsood,🙄🙄,2,1
2021-06-03T14:26:35Z,UgxJsVCZEIUOoSy0Jox4AaABAg,Gamer Condition,Att,1,0
2021-06-05T16:50:36Z,UgzEGP4UtaVcVZZRNQd4AaABAg,Deepak Kashyap,Prohna agya saaleo thoda Sidhu💪💪💯,1,0
2021-06-04T05:15:53Z,UgyfTJDrcvEpgMv2BYt4AaABAg,Sukhraj Gill,Superr,0,0
2021-06-05T01:45:57Z,UgwyJSK2UEiEOOfmM6J4AaABAg,sidhu fan,Attt,0,0
2021-06-05T01:45:50Z,UgxKu0JbSRAskuP5ZKZ4AaABAg,sidhu fan,Attt,0,0
2021-06-06T09:07:26Z,Ugx_dnIYOl0_GN7eo8Z4AaABAg,Kamal Bajwa,Attt,0,0
